Total_disabled_population_Persons,Total_disabled_population_Males,Total_disabled_population_Females,Main_worker_Persons,Main_worker_Males,Main_worker_Females,Marginal_worker_Less_than_3_months_Persons,Marginal_worker_Less_than_3_months_Males,Marginal_worker_Less_than_3months_Females,Marginal_worker_3to6_months_Persons,Marginal_worker_3to6_months_Males,Marginal_worker_3to6_months_Females,Non_worker_Persons,Non_worker_Males,Non_worker_Females,cluster
0.03894642,0.03706812,0.041326944,0.0026416467,0.002063549,0.004723983,0.008734261,0.008205463,0.0094104195,0.008810522,0.008072239,0.009863245,0.058674593,0.06711894,0.051373154,0
7.458514e-08,1.3343481e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1716045e-07,2.5266027e-07,0.0,0
0.00393362,0.0041050552,0.003716346,0.0051079853,0.004987505,0.005541963,0.0059251245,0.005984912,0.005848676,0.005004336,0.0050306623,0.004966797,0.0032482147,0.0032679078,0.003231187,0
0.008443634,0.008421471,0.008471724,0.008312364,0.008865923,0.006318418,0.0050401706,0.0062235836,0.0035269759,0.008958737,0.009872597,0.0076556564,0.008549374,0.007972442,0.009048219,0
3.0505322e-05,2.4218418e-05,3.8473245e-05,8.879965e-06,8.417421e-06,1.0546076e-05,2.0343776e-05,1.5105786e-05,2.7041435e-05,1.426917e-05,1.4095878e-05,1.4516268e-05,4.1767697e-05,3.7141057e-05,4.576814e-05,0
0.0011166513,0.0012153243,0.000991595,0.000535376,0.0006003817,0.0003012223,0.00058488356,0.0007462258,0.0003785801,0.00039217202,0.0004471526,0.0003137747,0.0014649741,0.0017834024,0.001189644,0
0.00085269456,0.0008116172,0.0009047554,0.0005153245,0.00053249334,0.00045348125,0.0014138924,0.0015317267,0.0012632214,0.0009288769,0.0010830334,0.00070906384,0.00096159434,0.0009304214,0.0009885482,0
0.00067253417,0.0005376088,0.0008435364,0.00042122547,0.00044557432,0.00033351965,0.0003119379,0.00027190414,0.00036312785,0.0002421156,0.0002490272,0.00023226028,0.0008425593,0.00065881165,0.0010014375,0
9.621483e-06,9.807458e-06,9.38578e-06,9.739317e-06,1.0430282e-05,7.250427e-06,5.085944e-06,3.0211572e-06,7.726125e-06,6.444141e-06,1.0180357e-05,1.116636e-06,1.01343785e-05,9.60109e-06,1.0595489e-05,0
8.73019e-05,8.93346e-05,8.472569e-05,7.676874e-05,8.033147e-05,6.3935586e-05,4.407818e-05,3.0211571e-05,6.1809e-05,0.00013762845,0.00012999533,0.00014851258,8.6698725e-05,9.1463015e-05,8.257927e-05,0
2.7223575e-06,2.6019786e-06,2.8749237e-06,8.5935153e-07,9.14937e-07,6.5912974e-07,0.0,0.0,0.0,4.602958e-07,7.831044e-07,0.0,3.8662947e-06,4.168894e-06,3.6046506e-06,0
9.323142e-06,8.606545e-06,1.0231346e-05,3.1509555e-06,3.4767606e-06,1.9773893e-06,5.085944e-06,6.0423145e-06,3.8630624e-06,2.301479e-06,3.915522e-06,0.0,1.2887649e-05,1.3012003e-05,1.2780125e-05,0
0.00029289583,0.00030850127,0.00027311774,8.736741e-06,6.9535213e-06,1.5159984e-05,0.00010680482,0.000120846285,8.885043e-05,4.8331058e-05,3.6805905e-05,6.4764885e-05,0.00044667418,0.0005683593,0.0003414587,0
4.0275972e-06,4.5367833e-06,3.3822632e-06,3.1509555e-06,3.4767606e-06,1.9773893e-06,3.3906292e-06,6.0423145e-06,0.0,4.1426624e-06,3.1324175e-06,5.5831797e-06,4.3935165e-06,5.4321954e-06,3.495419e-06,0
0.00031336944,0.0003093686,0.00031844008,1.0168993e-05,9.14937e-06,1.38417245e-05,5.085944e-06,9.063471e-06,0.0,1.6110353e-05,1.9577608e-05,1.1166359e-05,0.00048586435,0.0005759391,0.0004079809,0
0.00015237744,0.0001521824,0.00015262462,5.285012e-05,5.782402e-05,3.4933877e-05,5.2554755e-05,7.250777e-05,2.7041435e-05,3.7744256e-05,4.5420053e-05,2.6799264e-05,0.00021112312,0.00023787963,0.000187988,0
6.712662e-07,8.0060886e-07,5.0733945e-07,2.864505e-07,3.659748e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.372836e-07,1.2633013e-06,6.5539103e-07,0
1.4917027e-06,1.8013699e-06,1.0992355e-06,1.5754778e-06,1.6468866e-06,1.3182595e-06,0.0,0.0,0.0,1.3808874e-06,2.349313e-06,0.0,1.5230858e-06,1.894952e-06,1.2015502e-06,0
0.0013022565,0.0013031911,0.0013010721,6.430814e-05,5.141946e-05,0.000110733796,0.00042043804,0.00035045424,0.0005099242,0.0002522421,0.00023493131,0.0002769257,0.001972689,0.0023795543,0.0016208913,0
2.815589e-05,3.2624812e-05,2.249205e-05,1.2460597e-05,1.2992105e-05,1.0546076e-05,0.0,0.0,0.0,1.8411832e-06,2.349313e-06,1.116636e-06,3.8897266e-05,5.2427004e-05,2.7198728e-05,0
0.0037265345,0.0040559513,0.003309037,0.00023302749,0.0002237936,0.0002662884,0.0010222747,0.0010936589,0.000930998,0.00076501165,0.00083478924,0.000665515,0.005625752,0.0073450864,0.004139122,0
